sentence,Label
carrier said area travel agency sell outlets sister chain suomen matkatoimisto smtand use remaining bricksandmortar presence primarily target business customers going forward,1
annual net sales unit eur 5 million currently employs 55 people,1
following workday customers check home computers purchases divided different ingredient groups much energy various products contain nutritional content purchases,1
name company holdings acquired citycon oyj 2,1
basware headquartered espoo finland,1
store located poznan shopping center named pestka company added,1
seats would go edgar edmonds american experience clothing retail industry christian fischer austrian experience winter sports goods business,1
according act universities acquire private funding,1
following strategy tikkurila established fullyowned sales company tikkurila almaty kazakhstan marketing decorative paints finnish tikkurila brand russian teks brand,1
asian traffic declined 34 per cent,1
ahlstrom 5700 employees serve customers via sales offices production facilities 20 countries six continents,1
raute headquartered nastola finland technology company serving wood products industry worldwide,1
consumer products manufacturer fiskars corp open distribution warehouse center southaven creating 100 jobs,1
according latest information benefon launch twig device 20 september 2006,1
atria also buy shares kauhajoen teurastamokiinteistot oy kauhajoki slaughterhouse propertyfrom itikka cooperative,1
joint venture invest eur 500000 production technology straight away,1
report capman plc ceo heikki westerlund,1
price specified completion date,1
total 78 million invested project,1
finnish consultancy satama interactive oyj said november 13 2006 jarmo lonnfors took position ceo,1
h1 08 h1 07 q2 08 q2 07 mln euro unless otherwise stated net sales 386 3286 201 1607 operating profit 463 358 232 95 pretax profit 336 269 187 51 net profit 251 254 14 40 eps euro 220 236 124 038 10 euro 160 wwwcomponentacom,1
nordea definitely big sampo acquire said analyst sampo would appear agenda nordea ahead privatisation,1
fixed mobile convergence solutions represent key value proposition today communication market,1
room modify share component already indicated,1
could,1
lowest bidders final approval awaited,1
1 pm central office nordea bank 19 3ya ulitsa yamskogo polya building 1 telephone 495 7773477 ext 3932 3931 03022011 unimilk egm 0304 022011 xvi international businesssummit food business russia 2011 take place,1
128538 shares still subscribed series e share options max,1
15 november 2010 finnish energy company fortum oyj hel fum1v said today partners started negotiations establish new operating model energy supply turku region western finland,1
561470 new shares 2003 option rights plan packaging company huhtamaki oyj reported monday total 561470 new shares company issued based share subscriptions 2003 option rights plan,1
meeting media analysts held day 1030 stonesoft headquarters helsinki italahdenkatu 22 interim report presented stonesoft ceo ilkka hiidenheimo,1
meeting glisten shareholders vote bid held 12 march,1
replay available 27 october 2006 following numbers us callers 1 6178016888 nonus callers 44 20 7365 8427 access code 2659 5401,1
spokesman said food store center subject council local support could comprise supermarket smaller store niche outlets firmed following consultation council local community regarding appropriate uses occupiers,1
total 185 wonderware certified sis available integrate support wonderware products intouch hmi software industrialsql server historian wonderware information server dt analyst software qi analyst spc software,1
le coq market share 413 percent rival beverage group saku 321 percent,1
36 came aspo chemicals 39 aspo shipping 25 aspo systems,1
72 evraz group shares owned lanebrook whose beneficiaries one hand millhouse holding company assets billionaire roman abramovich business partners 50 evraz executives alexander abramov alexander frolov 50,1
absolut bank exploring possibility borrowing,1
aker yards finland begin using chinese subcontractors finnish shipyards,1
finnish food industry companies hk ruokatalo atria form joint venture company called lnsikalkkuna produce turkey meat,1
finnish food industry company lnnen tehtaat planning changes fish product business,1
finnish plumbing heating systems supplier uponor temporarily laying whole workforce finland two weeks midjuly 2009,1
finnish property investment company citycon plans issue directed subordinated convertible bonds institutional investors,1
finland hamina cargo terminal finnish nurminen logistics purchased warehouse ground lease rights port hamina,1
finland metal sector company componenta laying temporarily staff pori mill christmas 2008 till 6 january 2009,1
member hk ruokatalo group finland scan launching joint venture slaughterhouse team ugglarp skne southern sweden,1
largest construction company finland yit corporation acquire 70 shares slovak construction company reding bratislava,1
according aktia asset management finnish analysts forecasts 2009 still high,1
according business media reports usmanov planned transfer megafon stake statecontrolled svyazinvest exchange stake merged rostelecom,1
according ceo hannu syrjnen new common name visual identity required group grown internationalised,1
according gallup food farm facts beef consumption totaled 99mn kilos finland 2007,1
according construction work start spring 2007 facility commissioned spring 2008,1
according soosalu particular attention paid residents privacy security design aleksandri street building,1
according statistics finnish maritime administration shipping increase much januaryaugust 2009 however,1
according company decision issue made summer 2010 earliest summer 2011 latest,1
according company layoffs temporary,1
according finnishrussian chamber commerce major construction companies finland operating russia,1
according notification holdings ameriprice inc group companies total 808973 shares represent 3582 tekla shares voting rights,1
according report elisa dna joint market share finland telecom market 59,1
two companies sat sewed present deal,1
sale savcor group ltd comprise savcor art corporate function investment cencorp corporation,1
ahlstrom 5800 employees serve customers via sales offices production facilities 20 countries six continents,1
ahlstrom share quoted nasdaq omx helsinki,1
ahlstrom share quoted nasdaq omx helsinki,1
airbus attempt evacuate 873 people within 90 seconds,1
alexandria va june 7 michael g williams newbury park calif developed network device,1
rights reserved,1
yit capital markets day materials available company internet site wwwyitgroupcominvestors 1030 september 26,1
alma media holds 70 company remaining shares owned company key employees,1
almost entire office building occupied metso,1
also westpac issue benchmark 18 month frn deal euros,1
also development online businesses continue,1
altimo previously agreed similar deal telenor merge stakes vimpelcom kyivstargsm,1
part agreement 10 employees john deere forestry documentation functions transfer dokumentori oy,1
result total 82 employees would given notice,1
result transaction sanoma budapest acquired stake online store egeszsegbolt,1
alternative share exchange panostaja offers full cash consideration value 127 euro 17 per share,1
part reorganisation measures take place spring 2006 tamglass finton start personnel negotiations affect entire staff 33,1
reported june 26 circuits continued alternately report track vacant occupied almost constantly june 17 part track signaling device replaced time crash according metro source,1
1058 outokumpu declined 274 pct 2487 eur omx helsinki 25 055 pct higher 282514 omx helsinki added 064 pct 938689,1
900 eet alma media annual report 2009 scheduled published calendar week 9,1
endaugust sampo nordea biggest shareholder 206 stake followed state 199,1
first solteq services companies operating st petersburg area include maintenance material management systems data collection solutions,1
autotank group part aspo systems division,1
basware einvoices oy merged parent company present fiscal period,1
application considered hacking application classified fsecure riskware,1
fki john jiang worked several general manager senior business consultant positions international companies china,1
benefon target lay temporarily permanently 20 salo plant staff,1
besides pitprodukt enter new segments,1
bids offers include least 1000 shares value shares must correspond least eur4 000,1
shareholders meet eligibility criteria expect receive cash dividends bawan co second half 2023 facilitate seamless dividend disbursement stakeholders advised update personal information link bank accounts investment portfolios,1
extension mou sabic agrinutrients company salic demonstrates parties commitment exploring opportunities food security environmental sustainability extension material financial impact company,1
contract marks significant milestone gas arabian services co contributing companys financial growth years 2024 2025 successful partnership saudi power procurement company highlights companys expertise delivering largescale engineering procurement construction projects,1
contract marks significant milestone gas arabian services co providing substantial financial boost years 2024 2025 winning project company reinforces presence engineering procurement construction sector contributing saudi arabias infrastructure development,1
resumption operations advanced petrochemical companys propylene polypropylene plants indicates successful execution scheduled maintenance activities financial impact shutdown remains unchanged adverse effects companys financial results,1
announcement highlights modification thobe alaseels major shareholders due mr aljedaies share transfer sons investors take note change shifts shareholding might affect companys strategic direction financial performance,1
addition new audit committee member group five pipe saudi co demonstrates companys commitment maintaining strong corporate governance practices appointment contribute oversight companys financial reporting internal control processes,1
announcement impacts shareholders stakeholders group five pipe saudi co refer arabic version specific meeting details high attendance rate indicates strong shareholder engagement potentially influencing future company decisions,1
announcement primarily informational providing details nbms general assembly meeting investors stakeholders interested banks governance decisionmaking processes refer arabic version comprehensive insights,1
proposed cash dividend distribution 449365 million sar 5 share par value benefit eligible zain ksa shareholders companys focus encouraging shareholders update banking information ensures smooth dividend payout process foreign investors take note potential 5 withholding tax cash dividends,1
amendment allows kkr saudi limited expand service offerings saudi arabian market providing arranging managing investments operating funds services securities business move expected enhance companys presence capabilities region potentially attracting clients boosting market share,1
cmas approval kkr saudi limiteds business profile amendment enables company expand scope services saudi arabian market move expected contribute growth diversification local securities industry providing additional investment opportunities local international investors,1
al rajhi capitals approval market making edarat communication information technology co 9557 expected contribute enhanced market liquidity tighter bidask spreads ultimately benefiting investors promoting efficient market,1
,1
,1
,1
establishment investment committee makkah construction development company demonstrates commitment strategic planning decisionmaking regards investments committees formation expected enhance companys ability evaluate potential investment opportunities make informed decisions contributing overall growth success organization,1
announcement impacts alwaha reit fund unitholders receive cash dividends starting march 6 2024 nonresident investors aware 5 withholding tax applied cash dividends transferred credited bank accounts accordance applicable tax laws,1
decision repurchase treasury shares demonstrates companys confidence stock value move could potentially stabilize share price signal positive outlook investors however impact companys financials depend actual number shares purchased timeframe retention,1
,1
operational commencement durum mill strengthens first milling companys position leading operator kingdoms milling industry increased production capacity expanded product portfolio likely contribute improved financial performance stronger market presence company,1
termination proposed investment agreement seera group holding pif affect almosafers strong financial performance growth trajectory seera group holding remains committed optimizing shareholder returns exploring strategic options subsidiaries including potential listings,1
winning contract enables scientific medical equipment house co strengthen presence healthcare sector generating substantial revenue next three years development expected positively impact companys financial performance solidify market position,1
successful acquisition additional financing red sea international companys subsidiary fundamental installation electric work co ltd enables company proceed purchase import goods amaala triple bay integrative wellness resort medical residence manage payroll expenses financing agreement supports continued development project ensuring timely completion operational continuity,1
declaration cash dividends sal saudi logistics services co signifies positive outcome shareholders providing 151 return share par value move expected strengthen investor confidence contribute companys reputation profitable investment,1
positive financial results highlight sals success increasing revenues controlling costs growth net profit total comprehensive income demonstrates companys financial strength investors may view results favorably potentially leading increased interest companys shares,1
correction announcement primarily affects eligibility criteria receiving cash dividends sal saudi logistics services co fourth quarter fiscal year 2023 investors take note revised eligibility date ensure meet requirements dividend distribution,1
cenomi retails entry uzbekistan eight international brands highlights companys strategic growth commitment expanding footprint promising markets move expected capitalize evolving consumer habits uzbekistan retail sector transitioning traditional formats retail chains result cenomi retail poised benefit increased demand fashionforward collections cater needs growing consumer population uzbekistan,1
decision al rajhi bank issue us dollardenominated sustainable sukuk reflects commitment sustainable finance strategic objectives offering approved provide eligible investors opportunity participate shariahcompliant investment instrument potentially attracting diverse range investors contributing growth global sukuk market,1
significant decline sipchems financial results 2023 may raise concerns among investors regarding companys performance profitability substantial reductions sales gross profit operational profit net profit could potentially impact companys share price investor confidence however unmodified opinion external auditor indicates financial statements accurate fair providing reassurance stakeholders,1
sale saudi res stake probitas holdings bermuda limited positive impact companys financials 2024 transaction proceeds enable saudi strengthen financial position capitalize growth opportunities core markets,1
cmas approval alkhabeer diversified income traded fund 2030 allows fund listed saudi stock exchange tadawul providing investors additional investment opportunities however investors must conduct thorough due diligence carefully weigh associated risks deciding invest fund,1
cmas approval alkhabeer diversified income traded fund 2030 allows fund listed saudi stock exchange tadawul closeended traded fund potential investors carefully review tcs fully understand funds strategy objectives risk factors making investment decision cmas approval serves confirmation fund met necessary legal requirements imply recommendation invest fund,1
approval domestic workers contract insurance product allows gulf general cooperative insurance company extend product offerings kingdom saudi arabia move expected bolster companys presence region cater needs individuals employing domestic workers,1
amended contract al arabia remat alriyadh development company signifies strategic shift partnership al arabia transferring portion investment returns owned shares remat alriyadh development company adjustment may impact al arabias financials shareholding structure simultaneously fostering stronger ties two companies contributing kingdoms economic growth line vision 2030,1
change nominations remuneration committee reflects companys adaptability addressing internal adjustments new appointee mr omar bin muhammad abdul rahman alturaif contribute expertise committee ensuring continuous evaluation development corporate governance practices within watani iron steel co,1
sale significant stake wataniya insurance company private wealth investment holding company could potentially impact wataniyas share price market position however fragmented distribution sold shares among various investment funds individual investors prevents single entity gaining significant influence wataniya,1
financial performance decline 2023 may affect tasnees market position investor confidence however acquisition joint venture associate could potentially open new opportunities growth diversification offsetting negative impacts reduced financial performance,1
shareholders encouraged participate extraordinary general assembly meeting discuss agenda topics ask questions exercise voting rights electronic voting process allows shareholders engage conveniently regardless location outcome meeting could significantly impact banks future direction shareholder value,1
amaks 2023 financial results reflect challenging year company declines sales gross profit operational profit net profit despite decrease profits amak maintained total shareholders equity unmodified opinion external auditor indicates companys financial statements accurate free material misstatements investors closely monitor amaks performance strategies address decreasing profits,1
appointment alinma investment financial advisor signifies progressive step towards completion proposed transaction ayyan investment company dallah healthcare move anticipated facilitate negotiations ensure best interests involved parties ayyan investment dallah healthcare continue working towards finalizing agreement,1
addition eight physiotherabia centers likely increase fitness times presence service offerings targeted regions potentially drawing customers boosting revenue expansion also highlights successful collaboration fitness time integrated care medical services,1
announcement indicates majority takween advanced industries companys new shares subscribed demonstrating investor interest remaining shares available institutional investors potentially offering access portion companys equity rump offering period provides limited window institutional investors participate subscription process,1
significant decline watani iron steel cos financial performance may impact investor confidence however companys total shareholders equity shown slight increase decrease sales net profit primarily due external factors global inflation lower demand rates investors closely monitor companys future performance strategies address challenges,1
strong financial performance ades holding co indicates continued growth success operations significant increase revenue gross profit net profit demonstrates companys ability capitalize new opportunities expand business investors may find results encouraging potentially leading increased interest investment company,1
postponement egam may delay decisions related capital alterations nevertheless company remains committed organizing third egam date set necessary approvals obtained shareholders encouraged stay informed ensure registration edaa participate upcoming meeting,1
move highlights saptcos dedication growth diversification enhancing service offerings establishing specialized training subsidiary saptco poised create new revenue streams cater evolving industry needs development likely welcomed investors demonstrates companys proactive approach staying competitive market,1
reappointment mr musad bin abdulazeez aldaood mr turki bin musaed almubarak respective positions signals continuation leadership within saptco independent members bring expertise knowledge drive company forward public transport sector,1
saptcos 2023 financial results demonstrate positive trend companys financial performance significant reduction net losses improved revenue growth results reflect companys ability adapt capitalize market opportunities increased public transport operations impact ramadan hajj season improvements gross profit operational profit financing income also contributed overall positive performance,1
addition mr turki bin musaed almubarak saptcos audit committee strengthen companys financial oversight governance,1
release board directors meeting results provides insight companys strategic direction decisionmaking process investors stakeholders refer attached documents comprehensive understanding outcomes implications americana restaurants international plc,1
opening new fitness time xpress center jizan provides affordable accessible fitness option residents contributing advancement saudi vision 2030s objectives addition center leejams portfolio expected positively impact companys financial performance solidify presence fitness industry,1
earnings conference call allows riyadh cables group co strengthen relationship financial community providing transparent detailed information 2023 financial performance offers opportunity investors analysts gain insights companys operations ask questions directly management,1
clean life cos robust financial performance 2023 highlights success operational efficiency improvements sales team expansion strategies positive results instill confidence investors potentially driving companys share price overall market valuation,1
decision sell turkish investments indicates saudi cable companys strategic shift focus profitable opportunities move may lead improved financial performance company long run could also result shortterm financial implications due potential divestment costs,1
announcement signifies al rajhi banks entry international sukuk market aiming raise capital sustainable sukuk offering move expected attract eligible investors seeking shariahcompliant investments contribute growth sustainable finance,1
proposed transfer statutory reserve retained earnings indicates cleanlife companys strong financial position intention optimize use reserves shareholders review recommendation ordinary general assembly meeting ultimately affecting companys financial structure future investment decisions,1
announcement cleanlife cos dividend distribution affect shareholders meet eligibility criteria shareholders expect receive 20 return investment equivalent 2 sar per share details regarding general assembly meeting dividend distribution dates disclosed later,1
shareholders participation extraordinary general assembly meeting crucial shaping future direction bindawood holding company voting proposed agenda items shareholders contribute decisions regarding employee share plan allocation shares employee share ownership plan appointment new executive board member,1
impressive financial performance arabian pipes co 2023 reflects companys successful execution business strategies operational efficiency substantial growth sales profits shareholders equity expected attract investor interest potentially lead increased market capitalization,1
transaction marks significant milestone seera group holding demonstrating commitment maximizing shareholder value optimizing investment returns successful sale uber shares acquired careems acquisition highlights seera groups strategic approach managing portfolio seizing opportunities growth,1
virtual ordinary general assembly meeting allows shareholders participate discuss vote important matters concerning hail cement co location ensuring safety convenience meeting format encourages broader shareholder engagement facilitates decisionmaking processes companys future,1
announcement enables shareholders al khaleej training education company participate decisionmaking process extraordinary general assembly meeting remotely conveniently voting electronically shareholders exercise rights effectively contributing companys governance strategic direction,1
successful completion rights issue rump offering demonstrates strong demand etihad atheeb telecommunication co go shares additional capital raised support companys growth operations investors participated rights issue rump offering receive 8688 sar per share entitled net compensation right issues fractional shares receive 6739 sar per share,1
herfy foods financial performance indicates mixed outcome company 2023 despite lower sales gross profit operational net profits experienced growth unmodified opinion external auditor indicates financial statements present true fair view companys financial position investors consider decrease sales comprehensive income evaluating companys performance,1
announcement signals initiation al taqat mineral trading companys offering process nomu parallel market offering price subscription period provide qualified investors opportunity participate growth al taqat mineral potentially contributing expansion companys operations market presence,1
cmas approval aldrees petroleum transport services companys capital increase lead stronger financial position company potentially attracting investors enhancing market presence shareholders benefit distribution bonus shares company gain additional capital fund operations growth initiatives,1
bank albilads capital increase authorized capital market authority result stronger financial position bank distribution bonus shares existing shareholders dilute equity potentially attract new investors contributing growth banks outstanding shares shareholders must remain vigilant ensure compliance banks due dates regulatory requirements,1
quencia capital companys successful completion cmas requirements obtaining license manage investments securities business enable company participate saudi arabian capital market providing investment management services contributing growth development sector,1
addition quara finance co shares nomu parallel market offers investors new investment opportunity move highlights saudi exchanges commitment expanding offerings providing diverse investment options market,1
announcement indicates edaa successfully added quara finance co securities list available assets trading eligible investors benefit holding trading securities potentially leading increased market participation liquidity,1
agreement marks significant step saudi paper manufacturing company expanding production capacity market presence new production line contribute fulfilling local global market demands also promoting companys strategic growth adherence saudi arabias national industrial strategy financial impact determined later stage approximate value project estimated 300 million saudi riyals,1
share buyback proposal saudi azm communication information technology co aims allocate treasury shares employees potentially strengthening employee engagement loyalty acquisition funded internally company must fulfill financial solvency requirements per companies law purchased shares voting rights ensuring existing shareholders control remains unchanged,1
quencia capitals successful completion cmas requirements obtaining license manage investments securities business highlights commitment abide regulatory framework authorization allows quencia capital extend service offerings securities market providing investors additional options managing investments,1
bank albilads capital increase expected strengthen financial position enable bank pursue new business opportunities shareholders benefit distribution bonus shares could potentially lower share price attract investors contributing increased trading volume liquidity,1
shareholders aldrees petroleum transport services company receive bonus shares resulting 3333 increase number shares capital increase expected strengthen companys financial position enable pursue new business opportunities potentially benefiting overall performance longterm growth prospects,1
correction contract signing date bupa arabia significant impact agreement however important maintaining accurate transparent communication investors stakeholders amendment ensures parties correct information regarding award announcement date,1
shareholders saudi electricity company expect cash dividends fiscal year 2023 subject certain tax implications nonresident foreign investors shareholders ensure banking information uptodate facilitate dividend payments,1
successful completion al rajhi banks us dollardenominated sustainable sukuk offering demonstrates banks commitment sustainable finance ability tap international islamic capital market move expected attract diverse range global investors strengthen al rajhi banks position industry,1
reported financial results reflect challenging year saudi electricity company substantial decline net profit despite increase salesrevenue investors closely monitor companys efforts address rising costs maintain profitability companys forthcoming conference call investors financial analysts provide insight financial performance strategies moving forward,1
declaration dividends aljouf agricultural development co result shareholders receiving 5 return investment based par value shares move anticipated positively impact shareholders potentially attract new investors contributing companys market standing,1
formation new rest catering services company represents strategic alliance abdulmohsen alhokair group newrest company aiming deliver specialized services airline contracting project clients partnership expected strengthen companies positions saudi arabian market enhance offerings catering facilities management sectors,1
new headquarters jubail city enable canadian medical center co strengthen presence region cater needs local population offering home healthcare services contract represents strategic move enhance companys operations expand footprint ultimately contributing financial performance latter half 2024,1
announcement encourages waja co shareholders actively participate ordinary general assembly first meeting exercising voting rights remotely via tadawulati services electronic voting process offers convenience flexibility allowing shareholders engage decisionmaking process regardless location furthermore live broadcast feature ensures transparency inclusivity enabling shareholders stay informed proceedings assembly,1
25year lease agreement expected generate steady rental income enma alrawabi company contributing financial growth optimizing use property company aims enhance real estate portfolios performance improve overall financial results,1
partnership etihad atheeb telecommunications co aramco digital co demonstrates commitment advancing 5g technologies applications collaboration expected lead innovations open ran deployment private 5g industrial use cases benefiting parties potentially influencing broader telecommunications industry,1
leadership change tasnee expected bring fresh perspectives strategies company alfawazs extensive background petrochemical industry financial management likely contribute tasnees continued growth success investors stakeholders monitor companys future performance guidance new ceo,1
financial implications scheduled turnaround reflected sipchems firstquarter 2024 financial results although company taken necessary actions mitigate potential impact customers exact consequences companys financial results yet determined,1
positive financial performance middle east specialized cables co indicates healthy financial position improvements sales profits equity investors may find results encouraging potentially attracting increased interest companys shares however reclassification comparative figures previous year may require careful analysis comparing performance,1
proposed capital increase amlak finance expected strengthen companys financial position support expansion plans shareholders benefit bonus issue receiving one additional share every eight shares owned success capital increase relies approval regulatory authorities extraordinary general assembly upon approval transaction likely positively impact amlak finances market presence investor confidence,1
cmas approval edarat communications capital increase benefit current shareholders receive one bonus share share move dilute existing shareholdings increase companys financial strength potentially attracting new investors companys expansion development plans move forward successful completion capital increase may lead improved financial performance longterm growth prospects,1
impact assessment available due lack english translation,1
contracts successful signing marks significant milestone scientific medical equipment house co generating positive financial impact starting q2 fiscal year 2024 threeyear project contribute companys revenue stream solidify presence market,1
dismissal appeal termination financial restructuring procedure indicates tihama advertising public relations marketing cos financial regulation process concluded decision appear direct financial consequences company stakeholders time,1
announcement invites eligible shareholders saudi aramco base oil company luberef participate extraordinary general assembly meeting via modern technology utilizing tadawulaty services platform shareholders remotely register vote meetings agenda items electronic process facilitates participation shareholders making convenient accessible,1
acquisition marks significant milestone almunajem foods co expanding portfolio strengthening presence poultry sector transaction valued sar 134 million highlights companys commitment strategic investments growth,1
cmas approval edarat communication information technology companys capital increase signifies positive development shareholders leads higher number outstanding shares potentially diluting existing shareholdings however move could also enhance companys financial position market perception approval obliges company comply regulatory requirements applicable laws ensuring transparency credibility capital market,1
deposition allows eligible securities holders participate trading etihad atheeb telecommunication co shares providing new investment opportunities,1
despite decline sales revenue reduction net loss demonstrates improved financial management operational efficiency investors note decrease net loss positive changes gross profit impairment losses expenses however overall decline financial performance might still concern stakeholders unmodified auditors opinion confirms reliability financial statements,1
launch new yamama cement factory demonstrates companys commitment enhancing capabilities cement sector realizing vision becoming leader industry locally internationally factorys significant production capacity advanced technology expected contribute local economy line kingdoms vision 2030 providing highquality cement products market,1
contract expected positive impact naseejs financial statements years 2024 2025 2026 entering partnership naseej demonstrates commitment enhancing elearning experiences expanding accessibility fostering innovation sector agreement likely strengthen naseejs position elearning market contribute financial growth,1
call nominations allows eligible individuals participate governance naseej international trading co board members successful candidates contribute shaping companys strategic direction overseeing operations process supports companys commitment maintaining sound corporate governance practices ensures shareholder representation decisionmaking,1
shareholders encouraged participate meeting remotely using tadawulaty platform meeting offers shareholders opportunity discuss assembly agenda topics ask questions exercise voting rights remote voting available march 24 2024 end meeting time,1
shareholders eligible shares stand benefit 03 sar dividend per share reflecting 30 return share par value details regarding distribution date communicated later shareholders encouraged contact companys investor relations department additional information,1
investors likely view strong financial results positively indicate improved operational performance increased profitability robust growth sales net profit comprehensive income highlights gas arabian services cos ability capitalize market opportunities manage business effectively unmodified auditors opinion adds credibility financial statements instilling confidence companys financial health,1
theeb rent cars continuous growth saudi arabia highlights commitment serving broader clientele solidifying presence strategic locations new branch jeddah expected improve accessibility convenience customers seeking car rental services area strengthening companys reputation market position,1
appointment eng sabri abdullah alghamdi ceo chemanol marks significant milestone company alghamdis extensive background petrochemical industry project development expected contribute significantly chemanols growth success,1
shareholders registered edaa specified date receive dividend sar 150 per share making total dividends year 2023 sar 250 per share announcement likely positively impact shareholders influence companys stock price,1
cmas approval mulkia murabaha saving fund public offering allows mulkia investment company move forward funds launch however investors aware investing without fully understanding terms conditions involve high risk crucial potential investors carefully review associated risks investment strategy making informed decision,1
contract represents significant milestone alqemam computer systems co showcasing expertise electronic archiving solutions project expected improve operational efficiencies data management assir municipality contributing alqemams revenue growth,1
announcement dividend distribution jarir marketing co likely positively impact investors receive 23 return share par value benefit dividend shareholders must ensure meet eligibility criteria set company,1
shl finance cos 2023 financial results indicate challenging year significant drop net profit total comprehensive income however increase total income special commissions financing growth assets suggest positive developments reversal expected credit loss provisions indicates companys strong financing portfolio performance investors closely monitor companys strategies address rising cost borrowing declining financial instrument values,1
project win represents significant revenue contribution saudi azm communications information technology co 2024 collaboration national center government resources systems highlights companys expertise supporting national commercial systems solidifying presence communications sector,1
positive financial results highlight jarir marketing companys strong performance 2023 increase sales net profit demonstrates companys ability adapt changing market conditions maintain profitability despite decrease total share holders equity overall performance remains robust companys expansion new markets strategic investments contributed growth trajectory,1
new dar almarkabah branch dammam offers customers increased access companys car rental services strategic location expansion expected generate additional revenue company 2024 contributing overall financial performance,1
appointment alistithmar capital financial advisor signifies keir internationals commitment transitioning parallel market main market saudi tadawul move aims enhance companys visibility access broader range investors however transition remains subject approval saudi tadawul group adherence relevant listing requirements,1
successful acquisition project ladun investment cos subsidiary contribute companys financial growth coming years construction prefabricated buildings industries expected generate substantial revenue benefiting companys overall performance 2023 2024,1
transfer shares pifs fully owned companies impact saudi aramcos operations strategy dividends distribution policy governance framework state remains largest shareholder ensuring business continuity maintaining companys strategic direction,1
formation audit committee demonstrates theeb rent car cos commitment maintaining strong corporate governance practices committee members extensive backgrounds finance investments internal audit risk management contribute significantly companys financial oversight strategic decisionmaking,1
cmas approval mulkia investment companys public offering allows investors participate mulkia murabaha saving fund however investors must independently evaluate risks merits fund carefully studying terms conditions cmas role limited ensuring compliance regulatory requirements endorse recommend fund investment purposes,1
release reports provides transparency insight aljazira reits asset portfolio enabling investors make informed decisions regarding investments trust,1
launch lana medical companys highrisk medical waste treatment plant hail signifies significant expansion companys capacity manage medical waste region development contribute improved health environmental standards hail region north kingdom investors anticipate positive financial impacts second quarter 2024 onwards,1
approval third distribution performancelinked dividends saudi aramcos board directors demonstrates companys commitment rewarding shareholders substantial dividend amount highlights companys strong financial performance cash flow generation capabilities investors may benefit distribution could potentially boost returns confidence company,1
saudi aramcos decision increase q4 2023 base dividend distribute performancelinked dividends based combined 20222023 fullyear results demonstrates companys commitment delivering value shareholders total distribution sar 11650 billion 3107 billion among 241957485588 shares positively impact shareholders offering return investment,1
2023 financial results saudi aramco indicate challenging year company due lower crude oil prices reduced sales volumes despite decline saudi aramco managed maintain significant operational profit net profit demonstrating resilience face market challenges investors closely monitor companys performance strategies adapt evolving market conditions,1
contract win marks significant milestone keir international reinforcing presence telecommunications sector project expected generate substantial revenue company contributing enhancement communication networks ministry interior,1
mobilys proposed share buyback demonstrates companys commitment longterm incentive plan repurchase financed companys resources pending shareholder regulatory approvals acquisition shares expected significantly impact companys treasury share percentage voting structure,1
election new board members bring fresh perspectives ideas aljouf agricultural development co potentially leading improved corporate performance better alignment companys longterm objectives shareholders stakeholders anticipate updates regarding new boards strategic direction initiatives coming months,1
approval amendments gigs articles association expansion purpose indicates companys commitment adapting new corporate regulations diversifying services move expected strengthen gigs position market cater broader range customer needs,1
ardcos decision distribute cash dividends special dividends positive development shareholders benefit 5 return share par value additional special dividend highlights companys focus rewarding shareholders maintaining sustainable growth,1
submission rights issue application cma indicates walaa cooperative insurance co moving forward plans raise additional capital move could potentially strengthen companys financial position enable pursue new business opportunities however success rights issue depend markets response overall economic conditions,1
siecos 2023 financial results indicate decline operational net profits due challenging economic conditions lower demand primary products despite increased salesrevenue companys accumulated losses represent 2629 capital investors closely monitor siecos financial performance companys efforts address accumulated losses,1
